id	Norm_expression	gene_symbol	Group	Hox_cluster
ENST00000484302:HOXB6	0	HOXB6	HGG-H3.3K27M-Thal.	HOXB
ENST00000239165:HOXB7	0	HOXB7	HGG-H3.3K27M-Thal.	HOXB
ENST00000239144:HOXB8	0	HOXB8	HGG-H3.3K27M-Thal.	HOXB
ENST00000311177:HOXB9	0	HOXB9	HGG-H3.3K27M-Thal.	HOXB
ENST00000290295:HOXB13	0	HOXB13	HGG-H3.3K27M-Thal.	HOXB
ENST00000392539:HOXD13	0	HOXD13	HGG-H3.1/2K27M-Pons	HOXD
ENST00000406506:HOXD12	0	HOXD12	HGG-H3.1/2K27M-Pons	HOXD
ENST00000249504:HOXD11	0	HOXD11	HGG-H3.1/2K27M-Pons	HOXD
ENST00000249501:HOXD10	4.236786357572858	HOXD10	HGG-H3.1/2K27M-Pons	HOXD
ENST00000249499:HOXD9	38.97843448967029	HOXD9	HGG-H3.1/2K27M-Pons	HOXD
ENST00000313173:HOXD8	787.194905237037	HOXD8	HGG-H3.1/2K27M-Pons	HOXD
ENST00000468418:HOXD3	1332.0456308209066	HOXD3	HGG-H3.1/2K27M-Pons	HOXD
ENST00000306324:HOXD4	608.4025209474623	HOXD4	HGG-H3.1/2K27M-Pons	HOXD
ENST00000331462:HOXD1	5.084143629087429	HOXD1	HGG-H3.1/2K27M-Pons	HOXD
ENST00000343060:HOXA1	13.557716344233144	HOXA1	HGG-H3.1/2K27M-Pons	HOXA
ENST00000222718:HOXA2	181.33445610411832	HOXA2	HGG-H3.1/2K27M-Pons	HOXA
ENST00000396352:HOXA3	323.69047771856634	HOXA3	HGG-H3.1/2K27M-Pons	HOXA
ENST00000360046:HOXA4	9.320929986660287	HOXA4	HGG-H3.1/2K27M-Pons	HOXA
ENST00000222726:HOXA5	0	HOXA5	HGG-H3.1/2K27M-Pons	HOXA
ENST00000521478:HOXA6	0	HOXA6	HGG-H3.1/2K27M-Pons	HOXA
ENST00000242159:HOXA7	0	HOXA7	HGG-H3.1/2K27M-Pons	HOXA
ENST00000343483:HOXA9	0	HOXA9	HGG-H3.1/2K27M-Pons	HOXA
ENST00000283921:HOXA10	3.389429086058286	HOXA10	HGG-H3.1/2K27M-Pons	HOXA
ENST00000006015:HOXA11	3.389429086058286	HOXA11	HGG-H3.1/2K27M-Pons	HOXA
ENST00000222753:HOXA13	62.70443809207829	HOXA13	HGG-H3.1/2K27M-Pons	HOXA
ENST00000508190:HOXC9	0	HOXC9	HGG-H3.1/2K27M-Pons	HOXC
ENST00000243056:HOXC13	0	HOXC13	HGG-H3.1/2K27M-Pons	HOXC
ENST00000243103:HOXC12	0	HOXC12	HGG-H3.1/2K27M-Pons	HOXC
ENST00000243082:HOXC11	0	HOXC11	HGG-H3.1/2K27M-Pons	HOXC
ENST00000303460:HOXC10	1.694714543029143	HOXC10	HGG-H3.1/2K27M-Pons	HOXC
ENST00000040584:HOXC8	0	HOXC8	HGG-H3.1/2K27M-Pons	HOXC
ENST00000394331:HOXC6	0	HOXC6	HGG-H3.1/2K27M-Pons	HOXC
ENST00000312492:HOXC5	1.694714543029143	HOXC5	HGG-H3.1/2K27M-Pons	HOXC
ENST00000609810:HOXC4	54.23086537693258	HOXC4	HGG-H3.1/2K27M-Pons	HOXC
ENST00000239174:HOXB1	0	HOXB1	HGG-H3.1/2K27M-Pons	HOXB
ENST00000330070:HOXB2	341.4849804203723	HOXB2	HGG-H3.1/2K27M-Pons	HOXB
ENST00000470495:HOXB3	198.28160153440973	HOXB3	HGG-H3.1/2K27M-Pons	HOXB
ENST00000332503:HOXB4	3.389429086058286	HOXB4	HGG-H3.1/2K27M-Pons	HOXB
ENST00000239151:HOXB5	0	HOXB5	HGG-H3.1/2K27M-Pons	HOXB
ENST00000484302:HOXB6	0	HOXB6	HGG-H3.1/2K27M-Pons	HOXB
ENST00000239165:HOXB7	3.389429086058286	HOXB7	HGG-H3.1/2K27M-Pons	HOXB
ENST00000239144:HOXB8	0	HOXB8	HGG-H3.1/2K27M-Pons	HOXB
ENST00000311177:HOXB9	0	HOXB9	HGG-H3.1/2K27M-Pons	HOXB
ENST00000290295:HOXB13	0	HOXB13	HGG-H3.1/2K27M-Pons	HOXB
ENST00000392539:HOXD13	0	HOXD13	HGG-H3.3K27M-Pons	HOXD
ENST00000406506:HOXD12	0	HOXD12	HGG-H3.3K27M-Pons	HOXD
ENST00000249504:HOXD11	0	HOXD11	HGG-H3.3K27M-Pons	HOXD
ENST00000249501:HOXD10	3.1383665251133728	HOXD10	HGG-H3.3K27M-Pons	HOXD
ENST00000249499:HOXD9	6.2767330502267455	HOXD9	HGG-H3.3K27M-Pons	HOXD
ENST00000313173:HOXD8	25.368462744666427	HOXD8	HGG-H3.3K27M-Pons	HOXD
ENST00000468418:HOXD3	295.5295144481759	HOXD3	HGG-H3.3K27M-Pons	HOXD
ENST00000306324:HOXD4	194.5787245570291	HOXD4	HGG-H3.3K27M-Pons	HOXD
ENST00000331462:HOXD1	61.72120832722966	HOXD1	HGG-H3.3K27M-Pons	HOXD
ENST00000343060:HOXA1	19.876321325718028	HOXA1	HGG-H3.3K27M-Pons	HOXA
ENST00000222718:HOXA2	311.2213470737428	HOXA2	HGG-H3.3K27M-Pons	HOXA
ENST00000396352:HOXA3	56.22906690828126	HOXA3	HGG-H3.3K27M-Pons	HOXA
ENST00000360046:HOXA4	4.184488700151164	HOXA4	HGG-H3.3K27M-Pons	HOXA
ENST00000222726:HOXA5	7.584385769023983	HOXA5	HGG-H3.3K27M-Pons	HOXA
ENST00000521478:HOXA6	4.707549787670059	HOXA6	HGG-H3.3K27M-Pons	HOXA
ENST00000242159:HOXA7	8.368977400302327	HOXA7	HGG-H3.3K27M-Pons	HOXA
ENST00000343483:HOXA9	8.892038487821223	HOXA9	HGG-H3.3K27M-Pons	HOXA
ENST00000283921:HOXA10	6.2767330502267455	HOXA10	HGG-H3.3K27M-Pons	HOXA
ENST00000006015:HOXA11	0	HOXA11	HGG-H3.3K27M-Pons	HOXA
ENST00000222753:HOXA13	1.5691832625566864	HOXA13	HGG-H3.3K27M-Pons	HOXA
ENST00000508190:HOXC9	1.046122175037791	HOXC9	HGG-H3.3K27M-Pons	HOXC
ENST00000243056:HOXC13	0	HOXC13	HGG-H3.3K27M-Pons	HOXC
ENST00000243103:HOXC12	0	HOXC12	HGG-H3.3K27M-Pons	HOXC
ENST00000243082:HOXC11	0	HOXC11	HGG-H3.3K27M-Pons	HOXC
ENST00000303460:HOXC10	0.5230610875188955	HOXC10	HGG-H3.3K27M-Pons	HOXC
ENST00000040584:HOXC8	0.5230610875188955	HOXC8	HGG-H3.3K27M-Pons	HOXC
ENST00000394331:HOXC6	2.092244350075582	HOXC6	HGG-H3.3K27M-Pons	HOXC
ENST00000312492:HOXC5	0	HOXC5	HGG-H3.3K27M-Pons	HOXC
ENST00000609810:HOXC4	35.30662340752544	HOXC4	HGG-H3.3K27M-Pons	HOXC
ENST00000239174:HOXB1	0	HOXB1	HGG-H3.3K27M-Pons	HOXB
ENST00000330070:HOXB2	104.0891564162602	HOXB2	HGG-H3.3K27M-Pons	HOXB
ENST00000470495:HOXB3	116.11956142919479	HOXB3	HGG-H3.3K27M-Pons	HOXB
ENST00000332503:HOXB4	3.1383665251133728	HOXB4	HGG-H3.3K27M-Pons	HOXB
ENST00000239151:HOXB5	0	HOXB5	HGG-H3.3K27M-Pons	HOXB
ENST00000484302:HOXB6	4.184488700151164	HOXB6	HGG-H3.3K27M-Pons	HOXB
ENST00000239165:HOXB7	2.6153054375944773	HOXB7	HGG-H3.3K27M-Pons	HOXB
ENST00000239144:HOXB8	0	HOXB8	HGG-H3.3K27M-Pons	HOXB
ENST00000311177:HOXB9	0	HOXB9	HGG-H3.3K27M-Pons	HOXB
ENST00000290295:HOXB13	0	HOXB13	HGG-H3.3K27M-Pons	HOXB
